indice_medicamento,nregistro,nombre_medicamento,tipo_imagen,url,fichero,estado,error
46,76237,ACIDO ACETILSALICILICO STADA 100 MG COMPRIMIDOS GASTRORRESISTENTES EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/76237/76237_materialas.jpg,imagenes/acido_acetilsalicilico_stada_100_mg_comprimidos_gastrorresis__76237__materialas__0091.jpg,descargada,
46,76237,ACIDO ACETILSALICILICO STADA 100 MG COMPRIMIDOS GASTRORRESISTENTES EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/76237/76237_formafarmac.jpg,imagenes/acido_acetilsalicilico_stada_100_mg_comprimidos_gastrorresis__76237__formafarmac__0092.jpg,descargada,
47,81214,ACIDO ACETILSALICILICO TARBIS 100 MG COMPRIMIDOS GASTRORRESISTENTES EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/81214/81214_materialas.jpg,imagenes/acido_acetilsalicilico_tarbis_100_mg_comprimidos_gastrorresi__81214__materialas__0093.jpg,descargada,
47,81214,ACIDO ACETILSALICILICO TARBIS 100 MG COMPRIMIDOS GASTRORRESISTENTES EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/81214/81214_formafarmac.jpg,imagenes/acido_acetilsalicilico_tarbis_100_mg_comprimidos_gastrorresi__81214__formafarmac__0094.jpg,descargada,
48,86705,ACIDO ACETILSALICILICO TECNIGEN 100 MG COMPRIMIDOS GASTRORRESISTENTES,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/86705/86705_materialas.jpg,imagenes/acido_acetilsalicilico_tecnigen_100_mg_comprimidos_gastrorre__86705__materialas__0095.jpg,descargada,
48,86705,ACIDO ACETILSALICILICO TECNIGEN 100 MG COMPRIMIDOS GASTRORRESISTENTES,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/86705/86705_formafarmac.jpg,imagenes/acido_acetilsalicilico_tecnigen_100_mg_comprimidos_gastrorre__86705__formafarmac__0096.jpg,descargada,
49,70911,ACIDO ALENDRONICO SEMANAL CINFAMED 70 mg COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/70911/70911_materialas.jpg,imagenes/acido_alendronico_semanal_cinfamed_70_mg_comprimidos_efg__70911__materialas__0097.jpg,descargada,
49,70911,ACIDO ALENDRONICO SEMANAL CINFAMED 70 mg COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/70911/70911_formafarmac.jpg,imagenes/acido_alendronico_semanal_cinfamed_70_mg_comprimidos_efg__70911__formafarmac__0098.jpg,descargada,
50,69827,ACIDO ALENDRONICO SEMANAL NORMON 70 mg COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/69827/69827_materialas.jpg,imagenes/acido_alendronico_semanal_normon_70_mg_comprimidos_efg__69827__materialas__0099.jpg,descargada,
50,69827,ACIDO ALENDRONICO SEMANAL NORMON 70 mg COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/69827/69827_formafarmac.jpg,imagenes/acido_alendronico_semanal_normon_70_mg_comprimidos_efg__69827__formafarmac__0100.jpg,descargada,
51,67028,ACIDO ALENDRONICO SEMANAL STADA 70 mg COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/67028/67028_materialas.jpg,imagenes/acido_alendronico_semanal_stada_70_mg_comprimidos_efg__67028__materialas__0101.jpg,descargada,
51,67028,ACIDO ALENDRONICO SEMANAL STADA 70 mg COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/67028/67028_formafarmac.jpg,imagenes/acido_alendronico_semanal_stada_70_mg_comprimidos_efg__67028__formafarmac__0102.jpg,descargada,
52,68919,ACIDO ALENDRONICO SEMANAL TECNIGEN 70 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/68919/68919_materialas.jpg,imagenes/acido_alendronico_semanal_tecnigen_70_mg_comprimidos_recubie__68919__materialas__0103.jpg,descargada,
52,68919,ACIDO ALENDRONICO SEMANAL TECNIGEN 70 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/68919/68919_formafarmac.jpg,imagenes/acido_alendronico_semanal_tecnigen_70_mg_comprimidos_recubie__68919__formafarmac__0104.jpg,descargada,
53,74407,ACIDO IBANDRONICO CINFA 150 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/74407/74407_materialas.jpg,imagenes/acido_ibandronico_cinfa_150_mg_comprimidos_recubiertos_con_p__74407__materialas__0105.jpg,descargada,
53,74407,ACIDO IBANDRONICO CINFA 150 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/74407/74407_formafarmac.jpg,imagenes/acido_ibandronico_cinfa_150_mg_comprimidos_recubiertos_con_p__74407__formafarmac__0106.jpg,descargada,
54,74636,ACIDO IBANDRONICO NORMON 150 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/74636/74636_materialas.jpg,imagenes/acido_ibandronico_normon_150_mg_comprimidos_recubiertos_con__74636__materialas__0107.jpg,descargada,
54,74636,ACIDO IBANDRONICO NORMON 150 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/74636/74636_formafarmac.jpg,imagenes/acido_ibandronico_normon_150_mg_comprimidos_recubiertos_con__74636__formafarmac__0108.jpg,descargada,
55,73046,ACIDO IBANDRONICO SANDOZ 150 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/73046/73046_materialas.jpg,imagenes/acido_ibandronico_sandoz_150_mg_comprimidos_recubiertos_con__73046__materialas__0109.jpg,descargada,
55,73046,ACIDO IBANDRONICO SANDOZ 150 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/73046/73046_formafarmac.jpg,imagenes/acido_ibandronico_sandoz_150_mg_comprimidos_recubiertos_con__73046__formafarmac__0110.jpg,descargada,
56,74639,ACIDO IBANDRONICO STADA 150 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/74639/74639_materialas.jpg,imagenes/acido_ibandronico_stada_150_mg_comprimidos_recubiertos_con_p__74639__materialas__0111.jpg,descargada,
56,74639,ACIDO IBANDRONICO STADA 150 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/74639/74639_formafarmac.jpg,imagenes/acido_ibandronico_stada_150_mg_comprimidos_recubiertos_con_p__74639__formafarmac__0112.jpg,descargada,
57,78183,ACIDO IBANDRONICO TECNIGEN 150 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/78183/78183_materialas.jpg,imagenes/acido_ibandronico_tecnigen_150_mg_comprimidos_recubiertos_co__78183__materialas__0113.jpg,descargada,
57,78183,ACIDO IBANDRONICO TECNIGEN 150 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/78183/78183_formafarmac.jpg,imagenes/acido_ibandronico_tecnigen_150_mg_comprimidos_recubiertos_co__78183__formafarmac__0114.jpg,descargada,
58,73395,ACIDO IBANDRONICO VIATRIS 150 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/73395/73395_materialas.jpg,imagenes/acido_ibandronico_viatris_150_mg_comprimidos_recubiertos_con__73395__materialas__0115.jpg,descargada,
58,73395,ACIDO IBANDRONICO VIATRIS 150 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/73395/73395_formafarmac.jpg,imagenes/acido_ibandronico_viatris_150_mg_comprimidos_recubiertos_con__73395__formafarmac__0116.jpg,descargada,
59,79535,ACIDO MICOFENOLICO STADA 180 MG COMPRIMIDOS GASTRORRESISTENTES EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/79535/79535_materialas.jpg,imagenes/acido_micofenolico_stada_180_mg_comprimidos_gastrorresistent__79535__materialas__0117.jpg,descargada,
59,79535,ACIDO MICOFENOLICO STADA 180 MG COMPRIMIDOS GASTRORRESISTENTES EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/79535/79535_formafarmac.jpg,imagenes/acido_micofenolico_stada_180_mg_comprimidos_gastrorresistent__79535__formafarmac__0118.jpg,descargada,
60,79536,ACIDO MICOFENOLICO STADA 360 MG COMPRIMIDOS GASTRORRESISTENTES EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/79536/79536_materialas.jpg,imagenes/acido_micofenolico_stada_360_mg_comprimidos_gastrorresistent__79536__materialas__0119.jpg,descargada,
60,79536,ACIDO MICOFENOLICO STADA 360 MG COMPRIMIDOS GASTRORRESISTENTES EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/79536/79536_formafarmac.jpg,imagenes/acido_micofenolico_stada_360_mg_comprimidos_gastrorresistent__79536__formafarmac__0120.jpg,descargada,
61,69661,ACOMICIL 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/69661/69661_materialas.jpg,imagenes/acomicil_100_mg_comprimidos_recubiertos_con_pelicula_efg__69661__materialas__0121.jpg,descargada,
61,69661,ACOMICIL 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/69661/69661_formafarmac.jpg,imagenes/acomicil_100_mg_comprimidos_recubiertos_con_pelicula_efg__69661__formafarmac__0122.jpg,descargada,
62,69662,ACOMICIL 200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/69662/69662_materialas.jpg,imagenes/acomicil_200_mg_comprimidos_recubiertos_con_pelicula_efg__69662__materialas__0123.jpg,descargada,
62,69662,ACOMICIL 200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/69662/69662_formafarmac.jpg,imagenes/acomicil_200_mg_comprimidos_recubiertos_con_pelicula_efg__69662__formafarmac__0124.jpg,descargada,
63,69659,ACOMICIL 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/69659/69659_materialas.jpg,imagenes/acomicil_25_mg_comprimidos_recubiertos_con_pelicula_efg__69659__materialas__0125.jpg,descargada,
63,69659,ACOMICIL 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/69659/69659_formafarmac.jpg,imagenes/acomicil_25_mg_comprimidos_recubiertos_con_pelicula_efg__69659__formafarmac__0126.jpg,descargada,
64,69660,ACOMICIL 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/69660/69660_materialas.jpg,imagenes/acomicil_50_mg_comprimidos_recubiertos_con_pelicula_efg__69660__materialas__0127.jpg,descargada,
64,69660,ACOMICIL 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/69660/69660_formafarmac.jpg,imagenes/acomicil_50_mg_comprimidos_recubiertos_con_pelicula_efg__69660__formafarmac__0128.jpg,descargada,
65,84402,ACORE 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/84402/84402_materialas.jpg,imagenes/acore_10_mg_comprimidos_recubiertos_con_pelicula_efg__84402__materialas__0129.jpg,descargada,
65,84402,ACORE 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/84402/84402_formafarmac.jpg,imagenes/acore_10_mg_comprimidos_recubiertos_con_pelicula_efg__84402__formafarmac__0130.jpg,descargada,
66,84403,ACORE 20 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/84403/84403_materialas.jpg,imagenes/acore_20_mg_comprimidos_recubiertos_con_pelicula_efg__84403__materialas__0131.jpg,descargada,
66,84403,ACORE 20 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/84403/84403_formafarmac.jpg,imagenes/acore_20_mg_comprimidos_recubiertos_con_pelicula_efg__84403__formafarmac__0132.jpg,descargada,
67,84404,ACORE 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/84404/84404_materialas.jpg,imagenes/acore_5_mg_comprimidos_recubiertos_con_pelicula_efg__84404__materialas__0133.jpg,descargada,
67,84404,ACORE 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/84404/84404_formafarmac.jpg,imagenes/acore_5_mg_comprimidos_recubiertos_con_pelicula_efg__84404__formafarmac__0134.jpg,descargada,
68,71590,ACOXXEL 120 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/71590/71590_materialas.jpg,imagenes/acoxxel_120_mg_comprimidos_recubiertos_con_pelicula__71590__materialas__0135.jpg,descargada,
68,71590,ACOXXEL 120 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/71590/71590_formafarmac.jpg,imagenes/acoxxel_120_mg_comprimidos_recubiertos_con_pelicula__71590__formafarmac__0136.jpg,descargada,
69,71587,ACOXXEL 30 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/71587/71587_materialas.jpg,imagenes/acoxxel_30_mg_comprimidos_recubiertos_con_pelicula__71587__materialas__0137.jpg,descargada,
69,71587,ACOXXEL 30 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/71587/71587_formafarmac.jpg,imagenes/acoxxel_30_mg_comprimidos_recubiertos_con_pelicula__71587__formafarmac__0138.jpg,descargada,
70,71588,ACOXXEL 60 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/71588/71588_materialas.jpg,imagenes/acoxxel_60_mg_comprimidos_recubiertos_con_pelicula__71588__materialas__0139.jpg,descargada,
70,71588,ACOXXEL 60 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/71588/71588_formafarmac.jpg,imagenes/acoxxel_60_mg_comprimidos_recubiertos_con_pelicula__71588__formafarmac__0140.jpg,descargada,
71,71589,ACOXXEL 90 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/71589/71589_materialas.jpg,imagenes/acoxxel_90_mg_comprimidos_recubiertos_con_pelicula__71589__materialas__0141.jpg,descargada,
71,71589,ACOXXEL 90 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/71589/71589_formafarmac.jpg,imagenes/acoxxel_90_mg_comprimidos_recubiertos_con_pelicula__71589__formafarmac__0142.jpg,descargada,
72,77675,ACTIKERALL 5 MG/G + 100 MG/G SOLUCION CUTANEA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/77675/77675_materialas.jpg,imagenes/actikerall_5_mg_g_100_mg_g_solucion_cutanea__77675__materialas__0143.jpg,descargada,
72,77675,ACTIKERALL 5 MG/G + 100 MG/G SOLUCION CUTANEA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/77675/77675_formafarmac.jpg,imagenes/actikerall_5_mg_g_100_mg_g_solucion_cutanea__77675__formafarmac__0144.jpg,descargada,
73,59494,ACTILYSE POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE Y PARA PERFUSION,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/59494/59494_materialas.jpg,imagenes/actilyse_polvo_y_disolvente_para_solucion_inyectable_y_para__59494__materialas__0145.jpg,descargada,
73,59494,ACTILYSE POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE Y PARA PERFUSION,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/59494/59494_formafarmac.jpg,imagenes/actilyse_polvo_y_disolvente_para_solucion_inyectable_y_para__59494__formafarmac__0146.jpg,descargada,
74,52105,ACTOCORTINA 373 mg POLVO PARA SOLUCIÓN INYECTABLE,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/52105/52105_materialas.jpg,imagenes/actocortina_373_mg_polvo_para_solucion_inyectable__52105__materialas__0147.jpg,descargada,
74,52105,ACTOCORTINA 373 mg POLVO PARA SOLUCIÓN INYECTABLE,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/52105/52105_formafarmac.jpg,imagenes/actocortina_373_mg_polvo_para_solucion_inyectable__52105__formafarmac__0148.jpg,descargada,
75,02230003,ACTRAPID 100 UI/ML SOLUCION INYECTABLE EN UN VIAL,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/02230003/02230003_materialas.jpg,imagenes/actrapid_100_ui_ml_solucion_inyectable_en_un_vial__02230003__materialas__0149.jpg,descargada,
75,02230003,ACTRAPID 100 UI/ML SOLUCION INYECTABLE EN UN VIAL,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/02230003/02230003_formafarmac.jpg,imagenes/actrapid_100_ui_ml_solucion_inyectable_en_un_vial__02230003__formafarmac__0150.jpg,descargada,
76,83348,ACTROMADOL 660 MG COMPRIMIDOS DE LIBERACIÓN MODIFICADA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/83348/83348_materialas.jpg,imagenes/actromadol_660_mg_comprimidos_de_liberacion_modificada__83348__materialas__0151.jpg,descargada,
76,83348,ACTROMADOL 660 MG COMPRIMIDOS DE LIBERACIÓN MODIFICADA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/83348/83348_formafarmac.jpg,imagenes/actromadol_660_mg_comprimidos_de_liberacion_modificada__83348__formafarmac__0152.jpg,descargada,
77,47178,ACTRON COMPUESTO 267 MG/133 MG/40 MG COMPRIMIDOS EFERVESCENTES,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/47178/47178_materialas.jpg,imagenes/actron_compuesto_267_mg_133_mg_40_mg_comprimidos_efervescent__47178__materialas__0153.jpg,descargada,
77,47178,ACTRON COMPUESTO 267 MG/133 MG/40 MG COMPRIMIDOS EFERVESCENTES,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/47178/47178_formafarmac.jpg,imagenes/actron_compuesto_267_mg_133_mg_40_mg_comprimidos_efervescent__47178__formafarmac__0154.jpg,descargada,
78,61690,ACULAR 5 mg/ml COLIRIO EN SOLUCION,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/61690/61690_materialas.jpg,imagenes/acular_5_mg_ml_colirio_en_solucion__61690__materialas__0155.jpg,descargada,
78,61690,ACULAR 5 mg/ml COLIRIO EN SOLUCION,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/61690/61690_formafarmac.jpg,imagenes/acular_5_mg_ml_colirio_en_solucion__61690__formafarmac__0156.jpg,descargada,
79,62630,"ACUOLENS 3 mg/ml + 5,5 mg/ml COLIRIO EN SOLUCION EN ENVASE UNIDOSIS",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/62630/62630_materialas.jpg,imagenes/acuolens_3_mg_ml_5_5_mg_ml_colirio_en_solucion_en_envase_uni__62630__materialas__0157.jpg,descargada,
79,62630,"ACUOLENS 3 mg/ml + 5,5 mg/ml COLIRIO EN SOLUCION EN ENVASE UNIDOSIS",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/62630/62630_formafarmac.jpg,imagenes/acuolens_3_mg_ml_5_5_mg_ml_colirio_en_solucion_en_envase_uni__62630__formafarmac__0158.jpg,descargada,
80,59538,"ADALAT OROS 30 mg, COMPRIMIDOS DE LIBERACION PROLONGADA",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/59538/59538_materialas.jpg,imagenes/adalat_oros_30_mg_comprimidos_de_liberacion_prolongada__59538__materialas__0159.jpg,descargada,
80,59538,"ADALAT OROS 30 mg, COMPRIMIDOS DE LIBERACION PROLONGADA",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/59538/59538_formafarmac.jpg,imagenes/adalat_oros_30_mg_comprimidos_de_liberacion_prolongada__59538__formafarmac__0160.jpg,descargada,
81,67919,"ADARTREL 0,25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/67919/67919_materialas.jpg,imagenes/adartrel_0_25_mg_comprimidos_recubiertos_con_pelicula__67919__materialas__0161.jpg,descargada,
81,67919,"ADARTREL 0,25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/67919/67919_formafarmac.jpg,imagenes/adartrel_0_25_mg_comprimidos_recubiertos_con_pelicula__67919__formafarmac__0162.jpg,descargada,
82,67921,ADARTREL 0.5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/67921/67921_materialas.jpg,imagenes/adartrel_0_5_mg_comprimidos_recubiertos_con_pelicula__67921__materialas__0163.jpg,descargada,
82,67921,ADARTREL 0.5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/67921/67921_formafarmac.jpg,imagenes/adartrel_0_5_mg_comprimidos_recubiertos_con_pelicula__67921__formafarmac__0164.jpg,descargada,
83,67922,ADARTREL 2 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/67922/67922_materialas.jpg,imagenes/adartrel_2_mg_comprimidos_recubiertos_con_pelicula__67922__materialas__0165.jpg,descargada,
83,67922,ADARTREL 2 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/67922/67922_formafarmac.jpg,imagenes/adartrel_2_mg_comprimidos_recubiertos_con_pelicula__67922__formafarmac__0166.jpg,descargada,
84,113823002,"ADASUVE 9,1 MG POLVO PARA INHALACION (UNIDOSIS)",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/113823002/113823002_materialas.jpg,imagenes/adasuve_9_1_mg_polvo_para_inhalacion_unidosis__113823002__materialas__0167.jpg,descargada,
84,113823002,"ADASUVE 9,1 MG POLVO PARA INHALACION (UNIDOSIS)",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/113823002/113823002_formafarmac.jpg,imagenes/adasuve_9_1_mg_polvo_para_inhalacion_unidosis__113823002__formafarmac__0168.jpg,descargada,
85,112794001,ADCETRIS 50 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/112794001/112794001_materialas.jpg,imagenes/adcetris_50_mg_polvo_para_concentrado_para_solucion_para_per__112794001__materialas__0169.jpg,descargada,
85,112794001,ADCETRIS 50 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/112794001/112794001_formafarmac.jpg,imagenes/adcetris_50_mg_polvo_para_concentrado_para_solucion_para_per__112794001__formafarmac__0170.jpg,descargada,
